ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,7.037768,4.841815,6.005683,4.361553,15.75815,0.2791651,13.85563,4.401605,ACCELERATE
-1,7.090621,4.878159,5.95562,4.325211,15.72103,0.2791579,15.18486,4.501032,ACCELERATE
-1,7.147342,4.917136,5.901902,4.286235,15.68198,0.2791609,16.59921,4.603948,ACCELERATE
-1,7.203078,4.955422,5.849123,4.247951,15.64418,0.2791591,17.97819,4.702006,ACCELERATE
-1,7.261717,4.995694,5.7936,4.207684,15.60393,0.2791582,19.45253,4.804813,ACCELERATE
-1,7.466691,5.049556,5.636242,4.159185,15.5511,0.2791587,20.87053,4.902137,LEFT_ACCELERATE
-1,8.182037,5.212712,5.188738,4.032278,15.40085,0.279161,22.3909,5.005688,LEFT_ACCELERATE
-1,8.570222,5.401123,4.914714,3.853105,15.22118,0.2791604,23.79874,5.101039,ACCELERATE
-1,8.862884,5.585754,4.679304,3.668444,15.03829,0.2791605,25.30029,5.202594,ACCELERATE
-1,9.135986,5.758572,4.459162,3.495518,14.86518,0.2791592,26.77623,5.302362,ACCELERATE
-1,9.383767,5.92928,4.247035,3.322658,14.69638,0.3001915,28.29137,5.405058,ACCELERATE
8.897323,9.656307,6.092929,4.033643,3.160738,14.53174,0.3096169,29.74652,5.503206,ACCELERATE
-1,9.82848,6.270027,3.811325,2.981984,14.35696,0.295662,31.2474,5.604731,ACCELERATE
-1,9.900763,6.425212,3.609514,2.828496,14.19876,0.2882528,32.66591,5.700677,ACCELERATE
-1,9.848434,6.597957,3.38884,2.655877,14.03249,0.2830409,34.17536,5.802568,ACCELERATE
-1,9.713058,6.766942,3.185764,2.489332,13.86472,0.2800945,35.69244,5.90501,LEFT_ACCELERATE
-1,9.860369,6.994439,2.893259,2.294579,13.65115,0.2793997,37.13386,6.0029,LEFT_ACCELERATE
-1,-1,7.307711,2.473388,1.995979,13.29255,0.2792236,38.60131,6.104446,LEFT_ACCELERATE
-1,-1,7.546842,2.21389,1.705369,12.87395,0.2791776,40.04011,6.205061,ACCELERATE
-1,9.813117,7.669689,2.160059,1.542097,12.47838,0.2791646,41.43777,6.302583,LEFT_ACCELERATE
-1,9.522994,7.716819,2.223774,1.481479,12.0558,0.2791611,42.87351,6.403087,LEFT_ACCELERATE
-1,9.423452,7.761543,2.226005,1.443647,11.52357,0.2791673,44.28444,6.50444,LEFT_ACCELERATE
-1,9.063264,7.749819,2.52327,1.476189,10.9423,0.2791632,45.63994,6.603471,LEFT_ACCELERATE
-1,8.653479,7.64862,3.170972,1.635418,10.32404,0.2791643,47.00237,6.703956,LEFT_ACCELERATE
-1,8.471825,7.496322,3.587592,1.78944,9.61974,0.2791751,48.24919,6.800271,LEFT_ACCELERATE
-1,8.513388,7.370953,3.51813,1.878856,8.696984,0.2792029,49.43895,6.901705,LEFT_ACCELERATE
-1,8.871389,7.365177,3.006262,1.841504,7.549135,0.2792164,50.44811,7.004817,LEFT_ACCELERATE
-1,9.324145,7.503798,2.53832,1.698097,6.312944,0.2792071,51.19221,7.102149,LEFT_ACCELERATE
-1,9.656336,7.708604,2.184237,1.49749,4.921554,0.2791885,51.80142,7.204365,LEFT_ACCELERATE
-1,9.639061,7.857224,2.059658,1.356075,3.543035,0.2791746,52.31247,7.303114,LEFT_ACCELERATE
-1,9.367005,7.926133,1.9935,1.288064,2.16672,0.2791694,52.75562,7.400279,LEFT_ACCELERATE
-1,7.232625,6.47313,1.827686,1.205051,0.6785967,0.2791746,53.07634,7.502631,LEFT_ACCELERATE
-1,6.390255,5.539773,1.855918,1.170972,-0.8168721,0.2791676,53.32478,7.604434,ACCELERATE
-1,6.383687,5.53058,2.208971,1.274476,-2.298272,0.2791626,53.59122,7.705501,LEFT_ACCELERATE
-1,6.001624,5.130063,2.619325,1.473318,-3.700675,0.2791616,53.84216,7.801154,ACCELERATE
-1,6.00358,5.131905,3.133017,1.752628,-5.218314,0.279161,54.1231,7.904776,ACCELERATE
-1,6.008439,5.136885,3.646004,2.039094,-6.648456,0.279161,54.39928,8.002564,ACCELERATE
-1,6.01147,5.140012,4.160931,2.326706,-8.072295,0.2791609,54.6814,8.100013,ACCELERATE
-1,6.013544,5.142131,4.719614,2.63884,-9.588107,0.2791603,54.98685,8.203821,LEFT_ACCELERATE
-1,5.372006,4.494619,5.034853,2.90783,-11.0352,0.2791607,55.25542,8.302661,LEFT_ACCELERATE
-1,3.156122,2.456818,-1,-1,-12.50497,0.2791715,55.40503,8.402014,LEFT_ACCELERATE
-1,1.306044,0.9598051,-1,-1,-14.0248,0.2791701,55.41751,8.504141,LEFT_ACCELERATE
-1,1.079601,0.7879125,-1,-1,-15.49065,0.2791637,55.40329,8.602568,ACCELERATE
-1,1.085229,0.7921232,-1,-1,-16.96062,0.279162,55.40589,8.701261,ACCELERATE
-1,1.090702,0.7962394,-1,-1,-18.49621,0.2791614,55.42075,8.804359,ACCELERATE
-1,1.093934,0.7986723,-1,-1,-19.97158,0.2791599,55.44244,8.903419,LEFT_ACCELERATE
-1,0.7419504,0.5361075,-1,-1,-21.43238,0.2791611,55.44028,9.001519,LEFT_ACCELERATE
-1,3.019947,2.340761,-1,-1,-22.96227,0.2791753,55.30362,9.104832,LEFT_ACCELERATE
-1,3.324467,2.68516,-1,-1,-24.40014,0.2791783,54.99648,9.203732,LEFT_ACCELERATE
-1,2.942046,2.335895,-1,-1,-25.80325,0.2791681,54.60793,9.301512,LEFT_ACCELERATE
-1,2.794391,2.072757,9.580895,-1,-27.22106,0.2791636,54.22088,9.400189,LEFT_ACCELERATE
-1,2.607347,1.888832,9.564969,-1,-28.70699,0.2791631,53.76675,9.504579,LEFT_ACCELERATE
-1,2.314171,1.690043,9.760847,7.549586,-30.06861,0.2791718,53.20128,9.603713,LEFT_ACCELERATE
-1,2.21099,1.521371,9.597244,7.688484,-31.42492,0.2791661,52.54893,9.704781,ACCELERATE
-1,2.440668,1.499839,9.183305,7.719567,-32.72912,0.2791631,51.92829,9.801759,LEFT_ACCELERATE
-1,2.746948,1.572888,8.920269,7.665229,-34.06689,0.279164,51.22503,9.903321,LEFT_ACCELERATE
-1,2.798715,1.622554,8.907078,7.603604,-35.31525,0.2791871,50.37034,10.00515,LEFT_ACCELERATE
-1,2.506689,1.576733,9.18471,7.623271,-36.36726,0.2792085,49.36275,10.10334,LEFT_ACCELERATE
-1,2.149862,1.444455,9.540632,7.75588,-37.24313,0.2792001,48.18389,10.20227,LEFT_ACCELERATE
-1,1.874865,1.277801,9.789155,7.92248,-37.97962,0.2791903,46.887,10.30262,LEFT_ACCELERATE
-1,1.471553,1.067778,-1,8.146035,-38.54067,0.2792072,45.49511,10.4037,LEFT_ACCELERATE
-1,0.9595797,0.7550933,-1,8.494018,-38.84767,0.2792096,44.04837,10.50342,LEFT_ACCELERATE
-1,0.7820137,0.5433611,-1,8.655366,-39.146,0.2793135,42.6702,10.6008,LEFT_ACCELERATE
-1,0.8092979,0.5601315,-1,8.639504,-39.53848,0.2791597,41.22086,10.70494,LEFT_ACCELERATE
-1,0.9705809,0.624739,-1,8.585478,-39.85049,0.2791763,39.81897,10.8033,ACCELERATE
-1,1.343588,0.7926314,-1,8.468878,-40.15435,0.2791507,38.41001,10.90071,ACCELERATE
-1,1.918491,1.076315,9.74924,8.271149,-40.47422,0.2791627,36.90529,11.00399,ACCELERATE
-1,2.468429,1.384964,9.387872,8.010362,-40.77605,0.2791579,35.47178,11.10234,ACCELERATE
-1,3.044665,1.708391,9.00906,7.685662,-41.08879,0.2791615,33.97681,11.20488,ACCELERATE
-1,3.450792,1.986127,8.789927,7.37173,-41.36904,0.2791604,32.53958,11.30321,LEFT_ACCELERATE
-1,3.547415,2.168101,8.861591,7.116177,-41.56051,0.2791644,31.09749,11.40094,LEFT_ACCELERATE
-1,3.800423,2.341438,8.688542,6.934448,-41.73224,0.2791612,29.57071,11.50409,ACCELERATE
-1,4.073075,2.509256,8.477932,6.766696,-41.9008,0.2791604,28.14106,11.60074,ACCELERATE
-1,4.377829,2.696713,8.242523,6.57935,-42.0868,0.2791607,26.61195,11.70415,ACCELERATE
-1,4.668202,2.875405,8.018361,6.40072,-42.26297,0.2791608,25.1922,11.8002,ACCELERATE
-1,4.972013,3.064602,7.784532,6.210834,-42.44904,0.2791605,23.70915,11.90054,LEFT_ACCELERATE
-1,4.968914,3.201227,7.838109,6.03505,-42.59521,0.2791623,22.19543,12.0027,LEFT_ACCELERATE
-1,4.641747,3.215259,8.297163,5.986656,-42.61318,0.2791668,20.69547,12.10351,LEFT_ACCELERATE
-1,4.53451,3.185756,8.451329,6.014436,-42.58413,0.2791623,19.2142,12.20299,ACCELERATE
-1,4.508465,3.167217,8.476752,6.032979,-42.56646,0.2791615,17.68482,12.30567,ACCELERATE
-1,4.497886,3.159293,8.486594,6.040912,-42.55886,0.2791612,16.23901,12.40274,ACCELERATE
-1,4.4953,3.157137,8.48873,6.043075,-42.5571,0.2791601,14.72663,12.50428,ACCELERATE
-1,4.498404,3.159133,8.485443,6.041083,-42.55927,0.2791604,13.28712,12.60092,ACCELERATE
-1,4.505755,3.164181,8.478054,6.036037,-42.56441,0.2791602,11.74201,12.70465,ACCELERATE
-1,4.515076,3.170674,8.468797,6.029545,-42.57108,0.2791604,10.26907,12.80354,ACCELERATE
-1,4.425912,3.164837,8.63306,6.035748,-42.56235,0.2791597,8.821501,12.90074,LEFT_ACCELERATE
-1,4.080444,3.072076,9.295096,6.147179,-42.45789,0.279162,7.278337,13.00465,LEFT_ACCELERATE
-1,3.88965,2.945486,9.555707,6.277629,-42.32859,0.2791626,5.825124,13.1026,ACCELERATE
-1,3.719442,2.816419,9.751406,6.406654,-42.2026,0.2791604,4.306198,13.20492,ACCELERATE
-1,3.568511,2.701882,9.924584,6.521125,-42.0862,0.2791603,2.825401,13.30464,RIGHT_ACCELERATE
-1,3.500911,2.60855,9.87095,6.604725,-41.99973,0.2791614,1.394087,13.40092,ACCELERATE
-1,3.394457,2.527782,9.984849,6.685197,-41.92027,0.2791604,-0.1192621,13.50266,ACCELERATE
-1,3.293034,2.45226,-1,6.760721,-41.84384,0.2791604,-1.569615,13.60017,ACCELERATE
-1,3.183569,2.370791,-1,6.842199,-41.76226,0.2791601,-3.113228,13.70394,ACCELERATE
-1,3.080964,2.294423,-1,6.918578,-41.68597,0.2791613,-4.554015,13.8008,ACCELERATE
-1,2.9692,2.211231,-1,7.001778,-41.60374,0.2791601,-6.104359,13.90503,ACCELERATE
-1,2.866001,2.134411,-1,7.078608,-41.5266,0.2791609,-7.557305,14.00271,ACCELERATE
-1,2.756146,2.052632,-1,7.160395,-41.4453,0.2791604,-9.087253,14.10557,ACCELERATE
-1,2.65275,1.975659,-1,7.237376,-41.36822,0.279161,-10.53698,14.20304,ACCELERATE
-1,2.54908,1.898479,-1,7.314563,-41.29031,0.2791599,-12.00139,14.30149,ACCELERATE
-1,2.438158,1.815898,-1,7.397153,-41.209,0.2791608,-13.52898,14.40419,ACCELERATE
-1,2.335244,1.739275,-1,7.473783,-41.13206,0.2791603,-14.97379,14.50133,ACCELERATE
-1,2.224109,1.656529,-1,7.556538,-41.04911,0.2791603,-16.53073,14.606,ACCELERATE
-1,2.12039,1.579304,-1,7.633771,-40.97186,0.2791609,-17.98047,14.70347,ACCELERATE
-1,2.016321,1.501814,-1,7.711269,-40.89434,0.2791595,-19.4347,14.80123,ACCELERATE
-1,1.906401,1.419965,-1,7.793126,-40.81302,0.2791612,-20.95959,14.90375,ACCELERATE
-1,1.815647,1.342574,-1,7.870524,-40.73599,0.2791599,-22.40361,15.00083,ACCELERATE
-1,1.827683,1.276796,-1,7.92592,-40.65585,0.2791611,-23.90543,15.1018,ACCELERATE
-1,2.00417,1.299406,9.636388,7.909996,-40.57419,0.2791593,-25.38099,15.20101,LEFT_ACCELERATE
-1,2.199592,1.370862,9.396277,7.842317,-40.42057,0.2791651,-26.91193,15.30441,LEFT_ACCELERATE
-1,2.182534,1.388838,9.435699,7.814737,-40.12127,0.2791773,-28.31892,15.40119,LEFT_ACCELERATE
-1,2.225285,1.381828,9.330495,7.833831,-39.66409,0.279174,-29.74751,15.502,LEFT_ACCELERATE
-1,2.368013,1.41537,9.166363,7.809214,-39.12217,0.2791727,-31.13342,15.60201,LEFT_ACCELERATE
-1,2.286003,1.40967,9.258756,7.803259,-38.40704,0.2791936,-32.46162,15.70356,LEFT_ACCELERATE
-1,1.940777,1.304123,9.655744,7.895147,-37.51825,0.2792126,-33.60239,15.80105,LEFT_ACCELERATE
-1,1.485818,1.085068,-1,8.12656,-36.39093,0.2792132,-34.59135,15.90227,LEFT_ACCELERATE
-1,0.9889801,0.7566494,-1,8.477277,-35.09629,0.2791967,-35.40115,16.00521,LEFT_ACCELERATE
-1,0.7779955,0.5254233,-1,8.681705,-33.83085,0.2791644,-36.12119,16.10356,LEFT_ACCELERATE
-1,0.8750657,0.5787718,-1,8.628751,-32.65371,0.2791649,-36.9268,16.20002,ACCELERATE
-1,1.338232,0.7671834,9.678253,8.507165,-31.37523,0.2791624,-37.75885,16.30242,ACCELERATE
-1,2.273332,1.100092,9.028946,8.29186,-30.11239,0.2791612,-38.56723,16.40309,LEFT_ACCELERATE
-1,3.605793,1.519995,8.493119,7.973187,-28.82362,0.2791621,-39.33673,16.50392,LEFT_ACCELERATE
-1,4.386835,1.882734,8.182543,7.595057,-27.52128,0.279178,-39.95269,16.60083,LEFT_ACCELERATE
-1,4.196851,2.125722,7.993544,7.254941,-26.10847,0.2791957,-40.38415,16.70034,LEFT_ACCELERATE
-1,3.881674,2.256118,5.238725,4.375844,-24.64182,0.2791885,-40.60269,16.80015,LEFT_ACCELERATE
-1,3.758692,2.353724,3.542489,2.7915,-23.09937,0.2791741,-40.69902,16.90398,LEFT_ACCELERATE
-1,-1,-1,3.036444,2.353084,-21.6279,0.279165,-40.77148,17.00291,LEFT_ACCELERATE
-1,-1,-1,1.635401,1.213669,-20.16734,0.2791635,-40.79305,17.10102,LEFT_ACCELERATE
-1,-1,-1,1.291895,0.9488049,-18.62803,0.2791619,-40.78645,17.20437,ACCELERATE
-1,-1,-1,1.298249,0.9536368,-17.19847,0.2791611,-40.79802,17.30035,ACCELERATE
-1,-1,-1,1.304698,0.9585549,-15.67984,0.2791598,-40.82326,17.40232,ACCELERATE
-1,-1,-1,1.308711,0.9616159,-14.15822,0.2791602,-40.85712,17.5045,ACCELERATE
-1,-1,-1,1.310978,0.9633462,-12.70324,0.2791599,-40.8947,17.60221,ACCELERATE
-1,-1,-1,1.312394,0.9644279,-11.19296,0.2791605,-40.93724,17.70365,ACCELERATE
-1,-1,-1,0.8456622,0.6129084,-9.691196,0.2791592,-40.963,17.80451,LEFT_ACCELERATE
-1,-1,-1,2.137784,1.611577,-8.253178,0.2791687,-40.88115,17.90136,LEFT_ACCELERATE
-1,-1,-1,2.91994,2.325088,-6.746281,0.2791688,-40.66032,18.00368,LEFT_ACCELERATE
-1,-1,-1,2.596985,2.075902,-5.262363,0.2791623,-40.41882,18.10462,ACCELERATE
-1,-1,-1,2.390551,1.853803,-3.826005,0.2791611,-40.20052,18.20217,ACCELERATE
8.815818,-1,-1,1.596814,1.294977,-2.31426,0.3052342,-39.97502,18.30525,LEFT_ACCELERATE
9.622537,-1,-1,1.856351,1.519984,-0.8655772,0.3075683,-39.75806,18.40326,LEFT_ACCELERATE
-1,-1,-1,2.70046,1.662245,0.5888431,0.2938165,-39.52792,18.50233,LEFT_ACCELERATE
-1,-1,-1,2.961501,1.729638,2.082954,0.2874795,-39.22291,18.60487,LEFT_ACCELERATE
-1,8.902048,-1,2.942009,1.759619,3.492146,0.2826718,-38.76397,18.70455,LEFT_ACCELERATE
-1,8.969979,7.488736,2.822002,1.730338,4.82064,0.2801034,-38.12281,18.8038,LEFT_ACCELERATE
-1,8.929717,7.508074,2.839623,1.70601,6.059081,0.2794301,-37.37662,18.90101,LEFT_ACCELERATE
-1,9.122025,7.559978,2.609126,1.64126,7.262556,0.2792554,-36.42258,19.00442,LEFT_ACCELERATE
-1,9.612488,7.719292,2.15089,1.488723,8.206913,0.2792306,-35.36428,19.10005,LEFT_ACCELERATE
-1,-1,7.991993,1.670105,1.228286,9.004206,0.2792051,-34.09534,19.20105,LEFT_ACCELERATE
-1,-1,8.278492,1.269895,0.9368873,9.669967,0.2791865,-32.70398,19.30476,LEFT_ACCELERATE
-1,-1,8.446807,1.076873,0.7523406,10.23334,0.2791715,-31.39333,19.40057,LEFT_ACCELERATE
-1,-1,8.543919,0.998209,0.6594385,10.78916,0.2791661,-29.97202,19.50306,LEFT_ACCELERATE
-1,9.847841,8.530981,1.21123,0.7186137,11.33126,0.2791619,-28.60053,19.60208,ACCELERATE
-1,9.289114,8.402854,1.835562,0.9516659,11.91054,0.2791615,-27.20421,19.70358,ACCELERATE
-1,8.7126,8.162329,3.023939,1.332832,12.49917,0.2791612,-25.81703,19.80475,LEFT_ACCELERATE
-1,8.320956,7.784041,3.929059,1.752542,13.02876,0.2791631,-24.42179,19.90502,LEFT_ACCELERATE
-1,8.234257,7.396817,4.121278,2.077542,13.41525,0.2791712,-22.99264,20.00457,LEFT_ACCELERATE
-1,8.025405,7.081867,4.50492,2.382346,13.72699,0.2791646,-21.53679,20.10455,ACCELERATE
-1,7.661332,6.782635,5.114371,2.70502,14.04018,0.2791626,-20.12039,20.20195,ACCELERATE
-1,7.26531,6.433483,5.777889,3.054807,14.38237,0.2791607,-18.64628,20.30355,ACCELERATE
-1,6.870461,6.08474,6.439887,3.403966,14.71877,0.2791605,-17.2397,20.40065,ACCELERATE
-1,6.449739,5.712669,7.145423,3.776302,15.08045,0.2791596,-15.75604,20.50317,ACCELERATE
-1,6.084708,5.344531,7.69125,4.121424,15.42307,0.2791597,-14.33591,20.60125,LEFT_ACCELERATE
-1,6.004206,5.003712,7.47497,4.341803,15.68914,0.2791645,-12.88568,20.70035,LEFT_ACCELERATE
-1,6.069837,4.804138,7.163742,4.461121,15.83753,0.2791657,-11.38961,20.80135,LEFT_ACCELERATE
-1,5.934496,4.671051,7.315498,4.587635,15.96641,0.2791616,-9.886334,20.90265,ACCELERATE
-1,5.751438,4.527702,7.545924,4.731171,16.10955,0.2791614,-8.385837,21.00384,ACCELERATE
-1,5.555837,4.374371,7.792208,4.884675,16.26239,0.2791599,-6.883281,21.10524,ACCELERATE
-1,5.356176,4.217545,8.04345,5.041604,16.41724,0.2791602,-5.419381,21.20406,ACCELERATE
-1,5.253102,4.068995,8.087257,5.172808,16.55614,0.2791602,-3.988788,21.30057,LEFT_ACCELERATE
-1,5.553125,4.00517,7.499156,5.196671,16.5939,0.2791657,-2.487078,21.40157,LEFT_ACCELERATE
-1,5.967605,4.082438,7.015941,5.122432,16.50879,0.2791678,-1.013983,21.50069,LEFT_ACCELERATE
-1,6.178492,4.19533,6.817168,5.011926,16.40185,0.2791632,0.5410933,21.60535,ACCELERATE
-1,6.306756,4.28334,6.698678,4.92384,16.31591,0.2791611,2.012383,21.70429,ACCELERATE
-1,6.4184,4.359949,6.595465,4.847169,16.23961,0.2791606,3.484169,21.80323,ACCELERATE
-1,6.519041,4.428793,6.502392,4.778286,16.17053,0.2791606,4.93576,21.9008,ACCELERATE
-1,6.616632,4.495394,6.412124,4.711662,16.10309,0.2791604,6.443071,22.0021,ACCELERATE
-1,6.715649,4.562849,6.320539,4.644195,16.0367,0.2791604,7.993433,22.10628,ACCELERATE
-1,6.805569,4.624031,6.237372,4.583005,15.97584,0.2791601,9.457301,22.20464,ACCELERATE
-1,6.892951,4.683436,6.156561,4.523597,15.91656,0.27916,10.91156,22.30235,ACCELERATE
-1,6.979259,4.742077,6.07675,4.464957,15.85806,0.2791606,12.36594,22.40007,ACCELERATE
-1,7.069766,4.803544,5.993065,4.403492,15.79583,0.2791602,13.92754,22.50499,ACCELERATE
-1,7.15699,4.862761,5.912424,4.344278,15.73748,0.27916,15.40086,22.60398,ACCELERATE
-1,7.242521,4.920817,5.833354,4.286226,15.67982,0.2791604,16.86253,22.70219,ACCELERATE
-1,7.326193,4.977602,5.756008,4.229445,15.62245,0.2791598,18.32041,22.80014,ACCELERATE
-1,7.41754,5.039587,5.671577,4.167466,15.56117,0.2791592,19.88026,22.90493,ACCELERATE
-1,7.503035,5.097596,5.592561,4.109462,15.50345,0.2791609,21.35096,23.00374,ACCELERATE
-1,7.565636,5.154904,5.527956,4.051195,15.44644,0.2791596,22.8543,23.10475,RIGHT_ACCELERATE
-1,7.195083,5.153969,5.798597,4.046813,15.45043,0.2791649,24.33607,23.20431,RIGHT_ACCELERATE
-1,6.369718,5.031913,6.77793,4.231049,15.61868,0.279188,25.82442,23.3051,RIGHT_ACCELERATE
-1,5.485285,4.767228,8.568934,4.671093,15.9741,0.2791685,27.25358,23.40418,LEFT_ACCELERATE
-1,5.137903,4.377578,8.917918,5.013625,16.3258,0.2791617,28.70464,23.50453,LEFT_ACCELERATE
-1,5.242937,4.111223,8.162953,5.143219,16.51779,0.2791778,30.15799,23.60318,LEFT_ACCELERATE
-1,5.99683,4.106915,6.989145,5.097644,16.48753,0.2792017,31.62389,23.70197,LEFT_ACCELERATE
-1,7.809666,4.489923,5.748792,4.903975,16.18048,0.2792158,33.06982,23.80167,LEFT_ACCELERATE
-1,-1,5.315785,4.638391,4.549781,15.609,0.2792096,34.4257,23.90098,LEFT_ACCELERATE
-1,-1,6.438082,3.636117,3.959431,14.8361,0.2791927,35.68772,24.00069,LEFT_ACCELERATE
6.10578,-1,7.511318,2.655077,3.031442,13.93323,0.2791747,36.93576,24.10419,RIGHT_ACCELERATE
5.436164,-1,8.016722,1.922932,2.053367,13.14218,0.2791703,38.16536,24.2025,RIGHT_ACCELERATE
-1,-1,8.210651,1.436721,1.331519,12.50195,0.2791898,39.46844,24.30021,RIGHT_ACCELERATE
-1,-1,8.198328,1.361862,1.022718,12.06146,0.2792101,40.91315,24.40201,RIGHT_ACCELERATE
-1,9.146449,8.089703,2.201048,1.198438,11.91212,0.2792194,42.37326,24.501,RIGHT_ACCELERATE
-1,7.79653,7.932423,-1,1.944644,12.05423,0.2792185,43.86797,24.60241,RIGHT_ACCELERATE
9.045895,6.640296,7.688416,-1,3.443303,12.40983,0.2791599,45.29776,24.70183,LEFT_ACCELERATE
7.612975,5.683269,6.86597,-1,5.161793,12.73541,0.2791576,46.74267,24.80142,LEFT_ACCELERATE
6.798733,4.837315,5.714352,-1,6.263201,12.88884,0.2791831,48.22649,24.90183,LEFT_ACCELERATE
6.317587,4.109506,4.601142,-1,6.713582,12.7853,0.2792093,49.74882,25.0047,LEFT_ACCELERATE
6.174562,3.622749,3.804925,-1,6.828947,12.42336,0.2792169,51.11915,25.10033,LEFT_ACCELERATE
6.303863,3.282529,3.208842,-1,6.839294,11.76964,0.2792197,52.47771,25.20223,LEFT_ACCELERATE
6.885248,3.131408,2.841084,-1,6.775385,10.89265,0.2792194,53.65863,25.30176,LEFT_ACCELERATE
8.072431,3.203439,2.688903,-1,6.651829,9.785949,0.27922,54.67506,25.40357,LEFT_ACCELERATE
-1,3.524001,2.727529,-1,6.49051,8.545876,0.2792199,55.44596,25.50261,LEFT_ACCELERATE
-1,4.132914,2.9455,-1,6.280334,7.187409,0.2792205,55.97691,25.60163,LEFT_ACCELERATE
