ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757439,26.51185,27.70143,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757438,26.51185,27.80107,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757439,26.51185,27.90025,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757438,26.51185,28.00382,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757438,26.51185,28.10189,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.275744,26.51185,28.20268,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757439,26.51185,28.30074,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.2757439,26.51185,28.40512,NONE
-1,1.892314,1.461788,-1,7.777455,19.14442,0.275744,26.51185,28.50383,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.275744,26.51185,28.60096,NONE
-1,1.892315,1.461788,-1,7.777455,19.14442,0.275744,26.51185,28.70424,NONE
-1,1.892314,1.461788,-1,7.777455,19.14442,0.2757438,26.51185,28.80211,NONE
-1,1.892314,1.461788,-1,7.777456,19.14442,0.2757438,26.51185,28.90596,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.2757438,26.51185,29.00534,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.2757438,26.51185,29.10262,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.2757439,26.51185,29.20635,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.275744,26.51185,29.32677,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.2757437,26.51185,29.4049,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.275744,26.51185,29.50166,NONE
-1,1.892313,1.461788,-1,7.777456,19.14442,0.2757437,26.51185,29.60443,NONE
