ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,7.856985,7.122978,3.341166,2.107466,1.171252,0.2791614,53.88868,25.90543,ACCELERATE
-1,7.868198,7.058625,3.908715,2.211898,-0.2505154,0.2791613,54.28687,26.00455,ACCELERATE
-1,7.872058,6.907359,4.723941,2.44287,-1.674716,0.2791605,54.69156,26.10395,ACCELERATE
-1,7.467012,6.673277,5.576858,2.799157,-3.092125,0.2791606,55.09812,26.20295,ACCELERATE
-1,7.089856,6.349611,6.20001,3.186283,-4.523007,0.2791592,55.4924,26.3026,LEFT_ACCELERATE
-1,6.795352,5.99442,6.618584,3.521604,-5.957473,0.2791612,55.83065,26.40156,ACCELERATE
-1,6.37371,5.621611,7.316597,3.893992,-7.475525,0.2791606,56.1888,26.50628,ACCELERATE
-1,5.973532,5.268951,7.9802,4.246777,-8.908013,0.2791607,56.5319,26.60516,ACCELERATE
-1,5.568767,4.912135,8.651481,4.603688,-10.3715,0.2791597,56.88585,26.70625,ACCELERATE
-1,5.158442,4.55029,9.331923,4.965588,-11.77831,0.2791604,57.22826,26.80345,ACCELERATE
-1,4.73877,4.17732,-1,5.336961,-13.2422,0.2791601,57.58524,26.90461,LEFT_ACCELERATE
-1,4.495661,3.833224,-1,-1,-14.66467,0.2791618,57.88658,27.00228,LEFT_ACCELERATE
-1,3.414329,2.680457,-1,-1,-16.12854,0.2791792,58.04836,27.10137,LEFT_ACCELERATE
-1,1.510816,1.11782,-1,-1,-17.69307,0.2791985,57.97805,27.20689,LEFT_ACCELERATE
-1,4.791423,3.941713,-1,-1,-19.13626,0.2791902,57.68855,27.30598,LEFT_ACCELERATE
-1,5.804957,5.066316,7.860558,4.42586,-20.53967,0.2791756,57.27876,27.40422,LEFT_ACCELERATE
-1,5.270795,4.636973,8.355781,4.878801,-21.94955,0.2791662,56.85052,27.50316,ACCELERATE
-1,4.867036,4.215218,8.51996,5.288076,-23.37828,0.279162,56.44599,27.60286,ACCELERATE
-1,4.596467,3.814286,8.524377,-1,-24.81093,0.2791612,56.05979,27.70247,ACCELERATE
-1,4.46094,3.470476,8.404523,-1,-26.25486,0.2791602,55.68288,27.80266,ACCELERATE
-1,4.514489,3.237795,8.176772,-1,-27.68547,0.2791605,55.31725,27.90179,ACCELERATE
-1,4.739215,3.122726,7.931324,-1,-29.13991,0.27916,54.93834,28.0027,LEFT_ACCELERATE
-1,4.680043,3.044401,7.940267,6.176435,-30.53945,0.2791676,54.47617,28.10179,LEFT_ACCELERATE
-1,4.217207,2.897151,8.273857,6.322685,-31.88,0.2791919,53.83415,28.20186,LEFT_ACCELERATE
-1,3.530406,2.651308,8.913507,6.615469,-33.11074,0.2791992,52.96855,28.30324,LEFT_ACCELERATE
-1,2.995417,2.310031,9.384145,6.968547,-34.20309,0.2791881,51.95301,28.40359,LEFT_ACCELERATE
-1,2.646653,1.976103,9.521499,7.268837,-35.24908,0.2791747,50.83772,28.50631,LEFT_ACCELERATE
-1,2.269905,1.702866,9.824602,7.541785,-36.12492,0.2791828,49.73511,28.60102,LEFT_ACCELERATE
-1,1.710643,1.363113,-1,7.916568,-36.88659,0.2792045,48.42493,28.70313,LEFT_ACCELERATE
-1,1.038521,0.9036232,-1,8.471311,-37.38868,0.2792175,46.99659,28.8053,LEFT_ACCELERATE
-1,0.794337,0.5652657,-1,8.635577,-37.85926,0.2793567,45.72289,28.90106,LEFT_ACCELERATE
-1,0.800572,0.5518391,-1,8.646843,-38.49646,0.2791763,44.44793,29.00308,LEFT_ACCELERATE
-1,0.8684604,0.5766154,-1,8.624423,-39.04328,0.2791775,43.10873,29.10544,LEFT_ACCELERATE
-1,1.127145,0.683672,9.976623,8.555408,-39.53875,0.2791565,41.80555,29.20244,NONE
-1,1.707695,0.9198263,9.423214,8.404637,-40.05434,0.2791722,40.4479,29.30723,NONE
-1,2.944924,1.284906,8.734177,8.218648,-40.54864,0.2791794,39.25314,29.4071,NONE
-1,5.427131,1.85864,7.927111,8.036234,-41.09409,0.2791917,38.22353,29.50377,NONE
-1,7.47509,2.515754,7.303748,7.60287,-41.66727,0.2791827,37.2254,29.60654,NONE
