ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.522349,4.611039,6.488427,4.588962,15.98896,0.2757445,3.10522,2.804311,ACCELERATE
-1,6.522347,4.611038,6.488428,4.588963,15.98896,0.275745,3.10524,2.900467,ACCELERATE
-1,6.522348,4.611039,6.488426,4.588962,15.98896,0.2757438,3.105254,3.001564,ACCELERATE
-1,6.522353,4.61104,6.488422,4.588961,15.98896,0.2757402,3.111776,3.103172,ACCELERATE
-1,6.522441,4.611059,6.488335,4.588942,15.98894,0.2757119,3.235977,3.204868,ACCELERATE
-1,6.522584,4.611109,6.488192,4.588892,15.98889,0.2757006,3.489466,3.300975,ACCELERATE
-1,6.522788,4.611193,6.487989,4.588809,15.9888,0.2756962,3.896381,3.403044,ACCELERATE
-1,6.523076,4.611332,6.4877,4.58867,15.98866,0.2778967,4.428319,3.504783,ACCELERATE
-1,6.523564,4.611533,6.487213,4.588468,15.98845,0.2807214,5.046386,3.601901,ACCELERATE
-1,6.523955,4.611771,6.486824,4.588231,15.98821,0.278625,5.809007,3.703265,ACCELERATE
-1,6.524424,4.612039,6.486356,4.587963,15.98794,0.2794222,6.68579,3.805578,ACCELERATE
-1,6.524888,4.612317,6.485893,4.587686,15.98766,0.2790328,7.591472,3.901004,ACCELERATE
-1,6.680776,4.626902,6.339751,4.575042,15.97122,0.2792388,8.655485,4.004235,LEFT_ACCELERATE
-1,6.98242,4.699492,6.086584,4.511177,15.90143,0.2791327,9.771051,4.105361,ACCELERATE
-1,7.085047,4.767487,5.993743,4.443277,15.83403,0.2791802,10.87622,4.200048,ACCELERATE
-1,7.187183,4.83669,5.900863,4.374032,15.76297,0.2791508,12.15154,4.304145,ACCELERATE
-1,7.288715,4.905283,5.808582,4.305416,15.69599,0.2791676,13.42273,4.403674,ACCELERATE
-1,7.389989,4.973566,5.716576,4.237123,15.62797,0.2791579,14.75716,4.50462,ACCELERATE
-1,7.492608,5.042672,5.623378,4.168012,15.55891,0.2791611,16.13999,4.606215,ACCELERATE
-1,7.589763,5.108056,5.535161,4.102629,15.49361,0.2791586,17.46382,4.701174,ACCELERATE
-1,7.92555,5.204276,5.305296,4.019122,15.4007,0.2791588,18.90543,4.80263,LEFT_ACCELERATE
-1,8.570614,5.393221,4.920543,3.862353,15.22946,0.2791606,20.34104,4.90255,LEFT_ACCELERATE
-1,8.865349,5.572885,4.688937,3.683625,15.04974,0.2791579,21.77859,5.0012,ACCELERATE
-1,9.152563,5.754018,4.458616,3.502399,14.86892,0.2791586,23.28294,5.103158,ACCELERATE
-1,9.432055,5.930245,4.234471,3.326093,14.6943,0.2791593,24.77539,5.204041,ACCELERATE
-1,9.710336,6.105514,4.011438,3.15078,14.52077,0.27916,26.28568,5.306102,ACCELERATE
-1,9.964781,6.265652,3.807604,2.99062,14.36117,0.2791598,27.69144,5.401083,ACCELERATE
-1,-1,6.436547,3.590042,2.819715,14.19137,0.2791595,29.19894,5.50293,ACCELERATE
-1,-1,6.601821,3.379618,2.65444,14.02675,0.2791596,30.66862,5.602214,ACCELERATE
-1,-1,6.806249,3.088476,2.475301,13.83896,0.279159,32.15158,5.702592,LEFT_ACCELERATE
-1,-1,7.163141,2.616061,2.203418,13.544,0.2791632,33.66139,5.805947,LEFT_ACCELERATE
-1,-1,7.487869,2.23221,1.892413,13.23364,0.2791592,35.07827,5.90333,ACCELERATE
-1,-1,7.791719,1.861369,1.566918,12.91714,0.2791612,36.56873,6.005622,ACCELERATE
-1,-1,8.007895,1.586353,1.283971,12.62528,0.27916,37.97358,6.10195,ACCELERATE
-1,-1,8.156236,1.423316,1.073861,12.31941,0.2791606,39.46774,6.20434,ACCELERATE
-1,-1,8.212954,1.412851,0.9846813,12.03154,0.2791602,40.88428,6.301385,LEFT_ACCELERATE
-1,9.984062,8.223347,1.466374,0.9742412,11.67578,0.2791629,42.37964,6.404649,LEFT_ACCELERATE
-1,-1,8.248417,1.406114,0.9492741,11.2008,0.2791803,43.74111,6.50166,LEFT_ACCELERATE
-1,-1,8.335572,1.265109,0.8619098,10.51037,0.2791804,45.11631,6.605194,LEFT_ACCELERATE
-1,-1,8.42594,1.137589,0.7721004,9.736869,0.2791885,46.32674,6.701819,LEFT_ACCELERATE
-1,-1,8.584569,0.8693699,0.6192899,8.729914,0.279208,47.48585,6.805267,LEFT_ACCELERATE
-1,-1,8.6529,0.7822156,0.5473203,7.737482,0.2791913,48.53091,6.903334,LEFT_ACCELERATE
-1,-1,8.646389,0.8131247,0.553412,6.623225,0.2791933,49.55484,7.006365,LEFT_ACCELERATE
-1,-1,8.630383,0.850983,0.5715193,5.459846,0.2791764,50.4212,7.104658,LEFT_ACCELERATE
-1,-1,8.663495,0.7825924,0.5425115,4.159358,0.279202,51.13328,7.20483,LEFT_ACCELERATE
-1,9.570739,8.666191,0.7841502,0.5471248,2.802071,0.279196,51.74619,7.30553,LEFT_ACCELERATE
-1,8.031624,7.419767,0.8105394,0.5581509,1.441374,0.2791832,52.21694,7.402572,LEFT_ACCELERATE
-1,7.286131,6.529089,0.9413072,0.6120108,-0.04196569,0.2791646,52.63567,7.506119,ACCELERATE
-1,7.306766,6.545043,1.314606,0.7723305,-1.487681,0.2791629,53.02874,7.606704,LEFT_ACCELERATE
-1,6.623632,5.790252,1.810625,1.009264,-2.860872,0.279161,53.36878,7.701719,LEFT_ACCELERATE
-1,5.187912,4.315104,2.137855,1.245199,-4.393195,0.2791646,53.63134,7.806173,LEFT_ACCELERATE
-1,5.027167,4.156807,2.492173,1.463765,-5.836545,0.279163,53.8466,7.904151,ACCELERATE
-1,5.032922,4.161782,2.88149,1.692304,-7.28442,0.2791616,54.07147,8.002521,ACCELERATE
-1,5.019831,4.148972,3.293701,1.935699,-8.768471,0.2791605,54.30798,8.103412,LEFT_ACCELERATE
-1,4.046456,3.239577,3.499227,2.147186,-10.26665,0.279162,54.5095,8.20495,LEFT_ACCELERATE
-1,1.9638,1.472392,-1,-1,-11.73332,0.2791676,54.58033,8.303658,LEFT_ACCELERATE
-1,1.233443,0.9043554,-1,-1,-13.18559,0.2791652,54.58081,8.401176,ACCELERATE
-1,1.233854,0.904606,-1,-1,-14.72991,0.279162,54.59218,8.504863,ACCELERATE
-1,1.239392,0.9088031,-1,-1,-16.19062,0.2791609,54.6146,8.602942,ACCELERATE
-1,1.242923,0.9114841,-1,-1,-17.63903,0.2791602,54.64412,8.7002,ACCELERATE
-1,0.7493824,0.5415928,-1,-1,-19.19983,0.2791604,54.65511,8.805015,LEFT_ACCELERATE
-1,1.996009,1.49783,-1,-1,-20.66533,0.2791659,54.561,8.903696,LEFT_ACCELERATE
-1,2.477921,1.886921,-1,-1,-22.11048,0.2791619,54.4175,9.001204,ACCELERATE
-1,2.479609,1.888134,-1,-1,-23.65193,0.2791614,54.27626,9.105126,ACCELERATE
-1,2.47572,1.858234,-1,-1,-25.11839,0.2791613,54.15112,9.203938,ACCELERATE
-1,2.741896,1.806503,-1,-1,-26.58119,0.2791604,54.0127,9.302602,LEFT_ACCELERATE
-1,2.619959,1.739405,-1,-1,-28.10453,0.2791729,53.74319,9.406644,LEFT_ACCELERATE
-1,2.402345,1.632844,9.48205,-1,-29.52427,0.2791767,53.30919,9.506502,LEFT_ACCELERATE
-1,2.421977,1.56187,9.314602,-1,-30.85589,0.2791685,52.81386,9.601919,LEFT_ACCELERATE
-1,2.679018,1.587448,9.006232,7.651689,-32.2441,0.2791651,52.26239,9.702238,LEFT_ACCELERATE
-1,2.767225,1.624586,8.941075,7.606102,-33.61888,0.2791777,51.56567,9.805914,LEFT_ACCELERATE
-1,2.814348,1.632357,8.902382,7.596287,-34.85008,0.2791777,50.74667,9.905357,LEFT_ACCELERATE
-1,3.333946,1.723039,8.57869,7.557126,-36.06161,0.2791704,49.84677,10.00671,LEFT_ACCELERATE
-1,3.930564,1.880105,8.341153,7.431559,-37.16601,0.2791697,48.92952,10.10321,LEFT_ACCELERATE
-1,3.980748,2.000662,8.304549,7.285225,-38.19532,0.2791909,47.83556,10.20432,LEFT_ACCELERATE
-1,3.918485,2.054597,8.322952,7.207654,-39.03928,0.2791876,46.64993,10.30226,LEFT_ACCELERATE
-1,4.305114,2.153023,8.147765,7.132464,-39.82404,0.2791777,45.34616,10.40449,LEFT_ACCELERATE
-1,4.34833,2.251765,8.119509,7.023839,-40.46255,0.2791816,44.04874,10.50176,LEFT_ACCELERATE
-1,3.994252,2.268797,8.301491,6.965392,-40.9534,0.2791873,42.57621,10.60624,LEFT_ACCELERATE
-1,3.989923,2.274741,8.307199,6.968141,-41.28567,0.2791768,41.16969,10.70335,LEFT_ACCELERATE
-1,4.53161,2.393169,8.006938,6.904903,-41.6228,0.2791668,39.65846,10.80733,ACCELERATE
-1,5.209342,2.646703,7.628736,6.748328,-41.96447,0.2791625,38.25562,10.90428,LEFT_ACCELERATE
-1,5.454578,2.938571,7.445808,6.487512,-42.27692,0.2791613,36.83344,11.00208,LEFT_ACCELERATE
-1,5.712707,3.19448,7.256701,6.20466,-42.54613,0.2791616,35.3191,11.10535,ACCELERATE
-1,6.188847,3.460821,6.945272,5.938282,-42.80788,0.2791597,33.90078,11.20218,ACCELERATE
-1,6.723754,3.758876,6.595945,5.640649,-43.09972,0.279161,32.3908,11.30543,ACCELERATE
-1,7.116402,4.030325,6.31016,5.350198,-43.37117,0.2791596,30.98369,11.40164,LEFT_ACCELERATE
-1,6.838129,4.197835,6.349618,5.081769,-43.57151,0.279166,29.49307,11.50274,LEFT_ACCELERATE
-1,6.026985,4.192841,6.970237,5.008363,-43.58636,0.2791835,27.97334,11.60503,LEFT_ACCELERATE
-1,5.311018,4.044981,7.941124,5.18232,-43.41835,0.2791792,26.47927,11.70614,LEFT_ACCELERATE
-1,4.895382,3.837782,8.593997,5.416399,-43.19952,0.279168,25.09563,11.80021,ACCELERATE
-1,4.611834,3.616728,8.949142,5.637829,-42.97977,0.279163,23.59374,11.90213,ACCELERATE
-1,4.354923,3.414155,9.266425,5.840047,-42.77982,0.2791615,22.08448,12.00435,ACCELERATE
-1,4.11616,3.2263,9.56166,6.027674,-42.59507,0.2791604,20.59384,12.10519,ACCELERATE
-1,3.887258,3.046503,9.845126,6.207334,-42.41702,0.2791609,19.09129,12.20677,ACCELERATE
-1,3.681639,2.885156,-1,6.368605,-42.25602,0.27916,17.6923,12.30131,ACCELERATE
-1,3.463482,2.714073,-1,6.539638,-42.08601,0.2791615,16.18515,12.40314,ACCELERATE
-1,3.247825,2.545017,-1,6.708668,-41.91821,0.2791601,14.67649,12.50504,ACCELERATE
-1,3.045319,2.386306,-1,6.867367,-41.76039,0.2791605,13.24466,12.60175,ACCELERATE
-1,2.83111,2.218446,-1,7.035223,-41.59395,0.2791606,11.72534,12.70436,ACCELERATE
-1,2.630798,2.061488,-1,7.192184,-41.43769,0.2791607,10.29306,12.80109,ACCELERATE
-1,2.416807,1.893819,-1,7.359862,-41.27132,0.2791608,8.763915,12.90435,ACCELERATE
-1,2.21866,1.738566,-1,7.515125,-41.11712,0.2791597,7.34415,13.00023,ACCELERATE
-1,2.006082,1.572006,-1,7.681697,-40.95142,0.2791609,5.816604,13.10338,ACCELERATE
-1,1.805671,1.414976,-1,7.83874,-40.79587,0.2791604,4.381558,13.20029,ACCELERATE
-1,1.59329,1.248565,-1,8.005166,-40.62958,0.2791602,2.846787,13.30393,ACCELERATE
9.998583,1.381158,1.082345,-1,8.171401,-40.4646,0.2791601,1.323613,13.40678,ACCELERATE
8.566482,1.183489,0.9274556,-1,8.326306,-40.30977,0.2791604,-0.1058801,13.50331,ACCELERATE
8.892393,1.020015,0.784925,-1,8.450847,-40.17372,0.2791629,-1.539572,13.60002,RIGHT_ACCELERATE
-1,0.9289259,0.6975988,-1,8.520087,-40.09124,0.2791612,-3.074801,13.70326,ACCELERATE
9.970125,0.8216284,0.6169287,-1,8.600668,-40.01031,0.2791606,-4.60876,13.80638,ACCELERATE
-1,0.7849961,0.5724916,-1,8.632036,-39.97129,0.2791575,-6.055565,13.90359,ACCELERATE
-1,0.7846391,0.5670139,-1,8.635206,-39.96669,0.2791582,-7.516664,14.00169,ACCELERATE
-1,0.7845277,0.5645157,-1,8.636911,-39.96428,0.2791604,-9.016927,14.10241,ACCELERATE
-1,0.7844055,0.5625007,-1,8.63842,-39.96232,0.2791598,-10.52573,14.20371,ACCELERATE
-1,0.7842999,0.5608861,-1,8.639709,-39.96075,0.279161,-12.03466,14.30501,ACCELERATE
-1,0.7842252,0.5596647,-1,8.640731,-39.95956,0.2791597,-13.46302,14.4009,ACCELERATE
-1,0.7841581,0.5586224,-1,8.641635,-39.95854,0.2791599,-14.96335,14.50163,ACCELERATE
-1,0.7840897,0.5577701,-1,8.642397,-39.95771,0.2791602,-16.48088,14.60351,ACCELERATE
-1,0.7840512,0.557099,-1,8.64301,-39.95705,0.279161,-17.99674,14.70527,ACCELERATE
-1,0.784017,0.5565588,-1,8.643513,-39.95652,0.2791606,-19.50843,14.80676,ACCELERATE
-1,0.7839865,0.5561493,-1,8.643899,-39.95612,0.2791602,-20.91991,14.90152,ACCELERATE
-1,0.7839805,0.5560001,-1,8.644041,-39.956,0.2791598,-22.42635,15.00265,ACCELERATE
-1,0.8568296,0.5725403,-1,8.626953,-39.95628,0.2791606,-23.94032,15.10429,ACCELERATE
-1,1.099894,0.6792113,-1,8.555729,-39.95525,0.2791604,-25.36936,15.20023,ACCELERATE
-1,1.631709,0.9011927,9.449029,8.405116,-39.94905,0.2791609,-26.89975,15.30298,LEFT_ACCELERATE
-1,2.274935,1.171438,9.059406,8.158004,-39.86532,0.2791641,-28.40549,15.40434,LEFT_ACCELERATE
-1,2.644489,1.379326,8.903361,7.915648,-39.59587,0.2791887,-29.91236,15.50738,LEFT_ACCELERATE
-1,2.554564,1.466763,9.020515,7.77203,-39.1073,0.2792113,-31.27811,15.60515,LEFT_ACCELERATE
-1,2.290209,1.430107,9.280095,7.782069,-38.39334,0.2792061,-32.52205,15.70183,LEFT_ACCELERATE
-1,2.06275,1.329726,9.479497,7.875181,-37.45404,0.2791969,-33.72814,15.80475,LEFT_ACCELERATE
-1,1.697022,1.172536,9.881376,8.026375,-36.37312,0.2792131,-34.75276,15.90511,LEFT_ACCELERATE
-1,1.24033,0.9148286,-1,8.302253,-35.11302,0.2792064,-35.58524,16.00691,LEFT_ACCELERATE
-1,0.7709261,0.5995006,-1,8.647357,-33.80648,0.2792104,-36.19806,16.10415,LEFT_ACCELERATE
-1,0.7809627,0.5455795,-1,8.659438,-32.56157,0.2792044,-36.93353,16.20381,LEFT_ACCELERATE
-1,0.7996027,0.5529771,-1,8.657973,-31.24671,0.2791817,-37.57964,16.3045,LEFT_ACCELERATE
-1,0.9421539,0.6118386,9.734335,8.607207,-29.89035,0.2791627,-38.15063,16.40463,ACCELERATE
-1,1.362371,0.789397,9.684244,8.488426,-28.50547,0.2791608,-38.71014,16.50512,LEFT_ACCELERATE
-1,1.919255,1.039863,8.894947,8.291299,-27.10657,0.2791612,-39.21196,16.60495,LEFT_ACCELERATE
-1,2.789604,1.360878,8.757073,8.074649,-25.72636,0.2791609,-39.66726,16.70253,ACCELERATE
-1,3.825011,1.792494,8.395603,7.783394,-24.34036,0.2791606,-40.12705,16.80056,LEFT_ACCELERATE
-1,4.614495,2.267403,7.994483,7.351644,-22.85748,0.2791596,-40.58885,16.90487,LEFT_ACCELERATE
-1,4.618963,2.555967,6.15065,5.294785,-21.44178,0.2791715,-40.89943,17.00235,LEFT_ACCELERATE
-1,4.539783,2.727012,4.515215,3.673224,-19.99648,0.2791699,-41.07739,17.1002,LEFT_ACCELERATE
-1,4.736398,2.885624,4.217145,3.394672,-18.47132,0.2791638,-41.23281,17.20314,ACCELERATE
-1,-1,-1,4.227695,3.403746,-17.03391,0.2791615,-41.39629,17.30027,ACCELERATE
-1,-1,-1,4.235087,3.410363,-15.51038,0.2791599,-41.58197,17.40331,ACCELERATE
-1,-1,-1,3.87735,3.086321,-14.07532,0.27916,-41.75299,17.50034,LEFT_ACCELERATE
-1,-1,-1,1.783173,1.329622,-12.51455,0.2791668,-41.83646,17.60542,LEFT_ACCELERATE
-1,-1,-1,1.187726,0.8698207,-11.08222,0.2791705,-41.76419,17.70183,LEFT_ACCELERATE
-1,-1,-1,1.822987,1.360596,-9.571406,0.2791647,-41.63101,17.80367,ACCELERATE
-1,-1,-1,1.822758,1.36028,-8.06299,0.2791616,-41.51423,17.90525,ACCELERATE
-1,-1,-1,1.816511,1.355331,-6.633104,0.2791607,-41.41687,18.00147,ACCELERATE
-1,-1,-1,1.811932,1.351718,-5.12286,0.2791596,-41.3231,18.10305,ACCELERATE
-1,-1,-1,2.044736,1.536277,-3.613691,0.2791601,-41.22905,18.20457,LEFT_ACCELERATE
-1,-1,-1,2.437565,1.945129,-2.21274,0.2895873,-41.06575,18.30003,LEFT_ACCELERATE
-1,-1,-1,3.413205,2.562136,-0.7299833,0.2813429,-40.67779,18.4041,LEFT_ACCELERATE
-1,9.659665,7.050422,2.872788,2.248257,0.6559131,0.2801977,-40.10681,18.50512,LEFT_ACCELERATE
-1,9.723911,7.323117,2.56448,1.9392,1.961897,0.2791363,-39.47483,18.60251,LEFT_ACCELERATE
-1,9.386209,7.461643,2.548858,1.748035,3.32978,0.2793016,-38.82427,18.70424,ACCELERATE
-1,8.94126,7.484825,2.858669,1.731734,4.675567,0.2791213,-38.20885,18.80358,LEFT_ACCELERATE
-1,8.527166,7.410621,3.488317,1.853586,6.018875,0.2791898,-37.57522,18.90333,LEFT_ACCELERATE
-1,8.339132,7.274667,3.90269,1.99256,7.315,0.2791621,-36.8213,19.00417,LEFT_ACCELERATE
-1,8.374599,7.181483,3.81721,2.060636,8.43751,0.2791998,-35.93953,19.10029,LEFT_ACCELERATE
-1,8.371051,7.152093,3.825031,2.085474,9.509067,0.2791799,-34.84123,19.20353,LEFT_ACCELERATE
-1,8.118,7.102642,4.406117,2.177804,10.50413,0.2791753,-33.6782,19.30634,LEFT_ACCELERATE
-1,7.971426,6.993264,4.776438,2.306426,11.35985,0.279173,-32.53608,19.40229,LEFT_ACCELERATE
-1,8.083624,6.885978,4.413589,2.363824,12.09644,0.279198,-31.22419,19.5036,LEFT_ACCELERATE
-1,8.582523,6.90858,3.633516,2.291431,12.58901,0.2792154,-29.78739,19.60605,LEFT_ACCELERATE
-1,9.329032,7.115908,2.950942,2.089457,12.80123,0.279209,-28.36291,19.70324,LEFT_ACCELERATE
-1,-1,7.442207,2.37685,1.794924,12.8149,0.2791927,-26.84593,19.8054,LEFT_ACCELERATE
-1,-1,7.735919,1.985457,1.498696,12.72866,0.2791769,-25.40314,19.90249,LEFT_ACCELERATE
-1,-1,7.916413,1.77526,1.286192,12.6426,0.2791654,-23.90072,20.00356,ACCELERATE
-1,-1,8.00218,1.714556,1.19843,12.59666,0.2791632,-22.43905,20.10176,RIGHT_ACCELERATE
-1,-1,7.984283,1.861505,1.233775,12.63742,0.279168,-20.97097,20.20049,RIGHT_ACCELERATE
-1,-1,7.861447,2.201439,1.390692,12.79435,0.279165,-19.47145,20.30177,RIGHT_ACCELERATE
-1,9.808308,7.685843,2.486237,1.56784,12.97063,0.2791613,-17.95645,20.40417,ACCELERATE
-1,9.598798,7.521307,2.746903,1.732322,13.1327,0.2791597,-16.53044,20.50052,ACCELERATE
-1,9.439286,7.348863,2.985754,1.897964,13.29799,0.2791595,-15.00295,20.60367,LEFT_ACCELERATE
-1,9.763064,7.226896,2.942487,1.983193,13.3831,0.2791627,-13.48168,20.70605,LEFT_ACCELERATE
-1,9.921026,7.204916,2.904778,1.998448,13.3987,0.2791606,-12.04905,20.80224,ACCELERATE
-1,9.893293,7.183987,2.934819,2.01935,13.42019,0.2791604,-10.522,20.90477,ACCELERATE
-1,9.85643,7.157895,2.97307,2.045466,13.44684,0.2791601,-9.079403,21.00164,ACCELERATE
-1,9.811354,7.125652,3.020181,2.077726,13.47916,0.2791596,-7.567155,21.10319,ACCELERATE
-1,9.762098,7.090156,3.071919,2.113233,13.51464,0.2791596,-6.047038,21.20527,ACCELERATE
-1,9.713271,7.054824,3.123347,2.148568,13.55025,0.279161,-4.600378,21.30242,ACCELERATE
-1,9.659698,7.015972,3.179857,2.187423,13.58916,0.2791592,-3.072399,21.40503,ACCELERATE
-1,9.607614,6.978142,3.234851,2.225253,13.62704,0.2791601,-1.617833,21.50272,ACCELERATE
-1,9.552278,6.937914,3.29331,2.265479,13.66709,0.2791598,-0.101386,21.60456,ACCELERATE
-1,9.499855,6.899783,3.348709,2.303608,13.70514,0.2791594,1.32559,21.7004,ACCELERATE
-1,9.442281,6.857889,3.409563,2.345499,13.74713,0.2791598,2.890683,21.8055,ACCELERATE
-1,9.387936,6.818334,3.467014,2.385051,13.78672,0.2791603,4.360861,21.90424,ACCELERATE
-1,9.331731,6.77742,3.526431,2.425961,13.82755,0.2791595,5.87303,22.00579,ACCELERATE
-1,9.277921,6.738245,3.583321,2.465133,13.86717,0.2791597,7.338236,22.10419,ACCELERATE
-1,9.22392,6.698932,3.640406,2.504443,13.90618,0.2791598,8.780123,22.20103,ACCELERATE
-1,9.168178,6.658346,3.699335,2.545024,13.94643,0.2791598,10.26724,22.30091,ACCELERATE
-1,9.112764,6.618002,3.757912,2.585365,13.98731,0.2791597,11.7772,22.40232,ACCELERATE
-1,9.05632,6.576906,3.817576,2.626457,14.02803,0.2791602,13.28205,22.50338,ACCELERATE
-1,8.999898,6.535827,3.877214,2.667532,14.0691,0.2791589,14.79985,22.60531,ACCELERATE
-1,8.944386,6.495413,3.935884,2.707942,14.1094,0.27916,16.29012,22.70539,ACCELERATE
-1,8.891409,6.456842,3.991876,2.746508,14.14809,0.2791604,17.72137,22.80151,ACCELERATE
-1,8.835667,6.416262,4.050783,2.787084,14.18843,0.2791585,19.21437,22.90178,ACCELERATE
-1,8.77951,6.375381,4.110126,2.827962,14.22972,0.2791605,20.74362,23.00449,ACCELERATE
-1,8.724761,6.335525,4.167978,2.867814,14.26953,0.2791583,22.21844,23.10353,ACCELERATE
-1,8.669145,6.29504,4.22674,2.908295,14.30988,0.2791647,23.71433,23.20569,NONE
-1,8.617409,6.257392,4.281394,2.94594,14.34743,0.2791733,25.10724,23.30699,NONE
-1,8.57091,6.223564,4.330506,2.979765,14.38097,0.2791763,26.35222,23.40355,NONE
-1,8.526954,6.191587,4.37693,3.011739,14.41265,0.2791794,27.52873,23.50101,NONE
-1,8.484496,6.160702,4.421769,3.042622,14.44357,0.2791814,28.67716,23.60301,NONE
-1,8.444194,6.131385,4.464332,3.071937,14.47259,0.2791861,29.75607,23.70633,NONE
-1,8.409713,6.106304,4.500744,3.097016,14.49763,0.279187,30.68722,23.8025,NONE
-1,8.369617,6.082631,4.535112,3.120687,14.52123,0.2791906,31.5651,23.90051,NONE
-1,8.315921,6.060405,4.567381,3.142912,14.54329,0.2791924,32.3862,24.00009,NONE
-1,8.235947,6.03884,4.598691,3.164476,14.56461,0.2791948,33.17973,24.10546,NONE
-1,8.155795,6.020604,4.630479,3.182711,14.5829,0.2791969,33.86068,24.20501,NONE
-1,8.061056,6.003883,4.674916,3.19943,14.59937,0.2791995,34.47434,24.3041,NONE
-1,7.968097,5.989097,4.746397,3.214215,14.6139,0.2792016,35.01564,24.40123,NONE
-1,7.883743,5.975863,4.827323,3.227449,14.62725,0.2754216,35.51289,24.50121,NONE
-1,7.787239,5.963946,4.925645,3.239365,14.63897,0.2750954,35.94962,24.60085,NONE
-1,7.702914,5.953534,5.032334,3.249777,14.64919,0.2755183,36.33024,24.70073,NONE
-1,7.631192,5.944676,5.135804,3.258635,14.65803,0.2756878,36.65963,24.80189,NONE
-1,7.570047,5.937125,5.240815,3.266363,14.66541,0.2757314,36.93448,24.90313,NONE
-1,7.511614,5.931171,5.334212,3.277019,14.67145,0.2757414,37.15937,25.00594,NONE
-1,7.467581,5.923555,5.404439,3.28503,14.67579,0.2757443,37.32081,25.10121,NONE
-1,7.433758,5.917389,5.465513,3.291186,14.67906,0.2757462,37.44271,25.20086,NONE
-1,7.412301,5.913478,5.510114,3.295091,14.68115,0.2757485,37.52032,25.30447,NONE
-1,7.403833,5.911933,5.527717,3.296634,14.68194,0.2757505,37.54936,25.40565,NONE
-1,7.403525,5.911878,5.528359,3.29669,14.68195,0.2757458,37.55011,25.53346,NONE
-1,7.403525,5.911878,5.528357,3.29669,14.68195,0.2757431,37.55011,25.67236,NONE
-1,7.403525,5.911877,5.528358,3.29669,14.68195,0.2757432,37.55011,25.70125,NONE
-1,7.403527,5.911879,5.528355,3.296688,14.68195,0.2757432,37.55011,25.8061,NONE
-1,7.403525,5.911877,5.52836,3.29669,14.68195,0.2757432,37.55011,25.90166,NONE
-1,7.403526,5.911878,5.528358,3.296689,14.68195,0.2757434,37.55011,26.00283,NONE
