A,B,C,D,E,F,G,H,I,action
-1,5.649489,4.784882,4.349317,-1,9.104948,0.2791899,52.06614,25.90346,LEFT_ACCELERATE
-1,4.272992,3.447345,3.474037,-1,7.6162,0.2791736,52.15167,26.00365,LEFT_ACCELERATE
-1,4.143616,3.327137,2.749923,2.830806,6.115597,0.2791653,52.25464,26.10467,ACCELERATE
-1,4.162229,3.343864,2.180312,2.059083,4.638735,0.2791629,52.39222,26.20427,ACCELERATE
-1,4.174171,3.354654,1.752468,1.533617,3.207241,0.2791609,52.54691,26.30093,ACCELERATE
-1,4.181719,3.361502,1.444288,1.165039,1.730584,0.2791612,52.72043,26.40075,ACCELERATE
-1,4.186242,3.365602,1.280824,0.95339,0.194293,0.2791608,52.91055,26.50468,ACCELERATE
-1,4.188656,3.367805,1.282506,0.8852381,-1.21975,0.2791604,53.09111,26.60039,ACCELERATE
-1,4.19031,3.369306,1.480608,0.9401881,-2.706227,0.2791608,53.28473,26.70102,ACCELERATE
-1,4.191207,3.370112,1.788449,1.091172,-4.178317,0.2791608,53.47905,26.80071,ACCELERATE
-1,4.191627,3.370499,2.123955,1.295847,-5.675401,0.2791612,53.67839,26.9021,ACCELERATE
-1,4.191774,3.370632,2.457038,1.499056,-7.163891,0.2791608,53.87775,27.00292,ACCELERATE
-1,4.191782,3.370639,2.795594,1.705611,-8.680046,0.2791606,54.08158,27.10563,ACCELERATE
-1,4.191592,3.370467,3.111891,1.8986,-10.08184,0.2791607,54.27051,27.20059,ACCELERATE
-1,4.191327,3.370226,3.443939,2.101214,-11.55177,0.2791605,54.46893,27.30017,ACCELERATE
-1,4.190966,3.369896,3.783378,2.308348,-13.0443,0.27916,54.67063,27.40128,ACCELERATE
-1,4.190641,3.369594,4.124664,2.516613,-14.54358,0.2791607,54.87338,27.50285,ACCELERATE
-1,4.190237,3.369239,4.468158,2.726221,-16.06027,0.2791607,55.07857,27.6056,ACCELERATE
-1,4.19002,3.36903,4.786685,2.92061,-17.47673,0.2791603,55.27025,27.70156,ACCELERATE
-1,4.189517,3.368577,-1,-1,-19.00647,0.2791603,55.47728,27.8052,ACCELERATE
-1,3.797127,3.014665,-1,-1,-20.40757,0.2791602,55.65443,27.90002,LEFT_ACCELERATE
-1,1.739787,1.295557,-1,-1,-21.89839,0.2791688,55.74096,28.00042,LEFT_ACCELERATE
-1,2.447928,1.864201,-1,-1,-23.43294,0.2791874,55.62804,28.10401,LEFT_ACCELERATE
-1,3.938805,3.029114,-1,-1,-24.88209,0.2791808,55.33573,28.20343,LEFT_ACCELERATE
-1,3.66022,2.738817,-1,-1,-26.28621,0.279169,54.97885,28.30072,ACCELERATE
-1,3.709091,2.547449,-1,-1,-27.77572,0.2791633,54.61665,28.40365,ACCELERATE
-1,4.058941,2.504351,-1,-1,-29.18414,0.2791623,54.29404,28.50065,ACCELERATE
-1,5.046389,2.61101,7.852905,-1,-30.69294,0.2791609,53.96166,28.60438,LEFT_ACCELERATE
-1,6.707804,2.812645,7.443846,-1,-32.13619,0.2791609,53.61454,28.70408,LEFT_ACCELERATE
-1,7.726151,2.982406,7.249348,6.333147,-33.5126,0.2791764,53.15,28.80179,LEFT_ACCELERATE
-1,6.508557,3.062478,7.303944,6.190135,-34.86919,0.2792015,52.45741,28.90441,LEFT_ACCELERATE
-1,5.218973,3.001631,7.64657,6.200858,-35.99482,0.2792163,51.59287,29.00013,LEFT_ACCELERATE
-1,4.207669,2.81746,8.245815,6.393968,-37.00126,0.2792139,50.45671,29.10262,LEFT_ACCELERATE
-1,3.531968,2.540594,8.823441,6.693118,-37.78995,0.2791983,49.20472,29.20242,LEFT_ACCELERATE
-1,3.114273,2.247465,9.136692,6.978393,-38.44308,0.2791818,47.89707,29.30068,LEFT_ACCELERATE
-1,3.037039,2.02828,9.021406,7.175562,-39.08155,0.2791703,46.53657,29.40161,ACCELERATE
-1,3.391375,2.002417,8.638757,7.215734,-39.73614,0.2791631,45.21803,29.50046,ACCELERATE
-1,4.307955,2.162689,8.143899,7.132771,-40.4341,0.2791609,43.87253,29.60223,ACCELERATE
-1,6.184834,2.487356,7.590049,6.944561,-41.12614,0.279161,42.57347,29.70105,ACCELERATE
-1,8.778646,2.968668,6.975557,6.655782,-41.84079,0.2791598,41.25397,29.8018,ACCELERATE
-1,-1,3.607304,6.303061,6.254405,-42.55296,0.2791611,39.95301,29.90137,ACCELERATE
-1,-1,4.360799,5.600179,5.72217,-43.27611,0.2791595,38.61295,30.00361,LEFT_ACCELERATE
-1,6.521043,4.61109,6.489725,4.588912,15.98912,0.275615,3.10507,0.3733333,LEFT_ACCELERATE
-1,6.52051,4.610812,6.490257,4.589189,15.98919,0.2757436,3.105323,2.804692,ACCELERATE
-1,6.520509,4.610811,6.490258,4.58919,15.98919,0.2757437,3.105323,2.901253,LEFT_ACCELERATE
-1,6.52051,4.610812,6.490257,4.589189,15.98919,0.275744,3.105329,3.006897,LEFT_ACCELERATE
-1,6.633879,4.61377,6.382773,4.587474,15.98623,0.2757263,3.139016,3.104609,LEFT_ACCELERATE
-1,4.692573,4.202675,-1,5.318595,16.56019,0.2796681,5.966447,3.702381,LEFT_ACCELERATE
-1,4.488644,3.930041,-1,5.527397,16.78861,0.2789968,6.822819,3.803769,LEFT_ACCELERATE
-1,4.561013,3.722527,9.340757,5.586247,16.92642,0.279323,7.736233,3.900303,LEFT_ACCELERATE
-1,5.102439,3.679413,7.967614,5.522391,16.91541,0.279144,8.807396,4.004547,LEFT_ACCELERATE
-1,5.868658,3.831328,7.086878,5.395721,16.7639,0.2792221,9.849118,4.100999,LEFT_ACCELERATE
-1,6.593021,4.080937,6.526677,5.190242,16.53613,0.2791619,11.03203,4.205206,LEFT_ACCELERATE
-1,6.924027,4.280462,6.271243,4.991968,16.33749,0.2791757,12.18376,4.301478,ACCELERATE
-1,7.219721,4.478815,6.034049,4.790161,16.14213,0.2791603,13.49323,4.406034,ACCELERATE
-1,7.505373,4.657384,5.810077,4.611303,15.96415,0.2791623,14.78822,4.505596,ACCELERATE
-1,7.790728,4.835138,5.586553,4.433412,15.78625,0.2791595,16.1399,4.606357,ACCELERATE
-1,8.072262,5.010252,5.366122,4.258223,15.61584,0.2791594,17.46925,4.702957,ACCELERATE
-1,8.359012,5.188456,5.141673,4.079977,15.43969,0.2791591,18.86634,4.802324,ACCELERATE
-1,8.518248,5.589274,4.794581,3.634582,15.02019,0.2791588,23.20784,5.100456,ACCELERATE
-1,8.665812,5.686872,4.666274,3.536901,14.92159,0.2791592,24.77414,5.205827,ACCELERATE
-1,8.820131,5.780463,4.538665,3.444129,14.82805,0.2791593,26.18072,5.300469,LEFT_ACCELERATE
-1,9.41282,5.9427,4.227973,3.309963,14.67972,0.2791599,27.71457,5.403964,LEFT_ACCELERATE
-1,9.767769,6.121737,3.984217,3.137512,14.50679,0.2791607,29.13818,5.500245,ACCELERATE
-1,-1,6.303263,3.753627,2.956025,14.32415,0.2791599,30.67201,5.603945,ACCELERATE
-1,-1,6.477235,3.532774,2.782019,14.15408,0.2791603,32.12221,5.701972,ACCELERATE
-1,-1,6.650543,3.312729,2.608692,13.98171,0.2791597,33.60707,5.802327,ACCELERATE
-1,9.96584,6.819001,3.098817,2.440227,13.81413,0.279161,35.0607,5.900563,ACCELERATE
-1,9.778179,6.994534,2.91893,2.262105,13.63612,0.27916,36.58703,6.003731,LEFT_ACCELERATE
-1,9.897225,7.19856,2.662314,2.062928,13.40466,0.2791643,38.03224,6.102081,LEFT_ACCELERATE
-1,-1,7.448738,2.333156,1.811649,13.0455,0.2791668,39.46519,6.201353,LEFT_ACCELERATE
-1,9.871367,7.612726,2.198406,1.597474,12.63518,0.2791633,40.9374,6.303968,ACCELERATE
-1,9.520298,7.675287,2.266478,1.522511,12.25274,0.2791609,42.33021,6.400942,LEFT_ACCELERATE
-1,9.375369,7.701941,2.315256,1.498976,11.77126,0.2791637,43.78733,6.504066,LEFT_ACCELERATE
-1,9.068398,7.700203,2.550063,1.521968,11.24021,0.2791644,45.13494,6.601333,ACCELERATE
-1,8.52885,7.610809,3.444231,1.700371,10.70053,0.2791613,46.50875,6.700428,LEFT_ACCELERATE
-1,8.071939,7.383636,5.015638,1.997103,10.08715,0.2791633,47.93072,6.804472,LEFT_ACCELERATE
-1,7.836713,7.133584,5.972718,2.242299,9.389494,0.2791824,49.17219,6.900287,LEFT_ACCELERATE
-1,7.830362,6.908842,5.302527,2.391912,8.450212,0.2792081,50.36159,7.002428,LEFT_ACCELERATE
-1,8.111243,6.835424,4.364549,2.397911,7.315252,0.2792173,51.33586,7.103353,LEFT_ACCELERATE
-1,8.525021,6.913318,3.675814,2.292825,5.997254,0.2792061,52.09989,7.206173,LEFT_ACCELERATE
-1,8.816631,7.066087,3.311468,2.142958,4.692936,0.2791893,52.64588,7.301351,LEFT_ACCELERATE
-1,8.822651,7.186457,3.238106,2.023879,3.255109,0.2791736,53.15011,7.403697,LEFT_ACCELERATE
-1,8.458768,7.200425,3.71146,2.062598,1.84247,0.2791655,53.65868,7.504525,ACCELERATE
-1,7.986568,7.090878,4.726402,2.268634,0.4913598,0.279162,54.17829,7.601723,ACCELERATE
-1,7.42184,6.863029,6.215638,2.63799,-0.9041754,0.2791607,54.73647,7.702635,LEFT_ACCELERATE
-1,6.95505,6.520963,7.095641,3.075596,-2.295372,0.2791604,55.26957,7.802692,LEFT_ACCELERATE
-1,6.803502,6.117933,6.773198,3.40451,-3.73091,0.2791754,55.67836,7.903089,LEFT_ACCELERATE
-1,4.85846,4.003925,6.0358,3.561722,-5.207656,0.2791847,55.88966,8.003503,LEFT_ACCELERATE
-1,2.966425,2.295025,-1,-1,-6.718486,0.2791746,55.96007,8.10514,LEFT_ACCELERATE
-1,2.616114,2.00081,-1,-1,-8.167298,0.2791666,56.00399,8.202471,ACCELERATE
-1,2.628942,2.011182,-1,-1,-9.667628,0.2791617,56.07445,8.303317,ACCELERATE
-1,2.639031,2.019484,-1,-1,-11.2068,0.2791619,56.16479,8.406833,ACCELERATE
-1,2.64475,2.024195,-1,-1,-12.62818,0.2791599,56.2585,8.502466,ACCELERATE
-1,2.648307,2.027138,-1,-1,-14.09156,0.2791611,56.3617,8.600956,ACCELERATE
-1,2.650464,2.028922,-1,-1,-15.58846,0.2791601,56.47192,8.701722,ACCELERATE
-1,2.651709,2.029952,-1,-1,-17.06207,0.2791602,56.58346,8.800935,ACCELERATE
-1,2.652381,2.030505,-1,-1,-18.5962,0.27916,56.7015,8.904233,LEFT_ACCELERATE
-1,1.686501,1.253525,-1,-1,-20.06686,0.2791615,56.7803,9.003151,LEFT_ACCELERATE
-1,1.519262,1.123891,-1,-1,-21.50713,0.2791746,56.72742,9.100091,LEFT_ACCELERATE
-1,4.61146,3.767914,-1,-1,-23.04183,0.2791809,56.46706,9.204841,LEFT_ACCELERATE
-1,4.741752,3.833066,-1,-1,-24.47431,0.2791705,56.10734,9.304051,LEFT_ACCELERATE
-1,4.578532,3.485656,8.274555,-1,-25.9373,0.2791643,55.73696,9.405382,ACCELERATE
-1,4.649981,3.273322,8.072856,-1,-27.30939,0.2791612,55.40986,9.500084,ACCELERATE
-1,5.028809,3.178752,7.752474,-1,-28.76838,0.2791611,55.07574,9.600574,ACCELERATE
-1,5.819608,3.211806,7.388434,-1,-30.25434,0.2791596,54.73585,9.702918,LEFT_ACCELERATE
-1,6.29309,3.273639,7.226972,5.96995,-31.68292,0.2791668,54.32185,9.802897,LEFT_ACCELERATE
-1,5.842695,3.267612,7.343442,5.947291,-33.08004,0.2791907,53.71862,9.90535,LEFT_ACCELERATE
-1,5.1966,3.167141,7.624971,6.036973,-34.27604,0.2791939,52.96935,10.00038,LEFT_ACCELERATE
-1,4.988656,3.02892,7.741149,6.174131,-35.47396,0.2791818,52.02255,10.10304,LEFT_ACCELERATE
-1,4.788648,2.916183,7.856238,6.283707,-36.59027,0.279181,50.98107,10.20571,LEFT_ACCELERATE
-1,4.331975,2.764583,8.132278,6.434939,-37.53075,0.2791833,49.85426,10.30447,LEFT_ACCELERATE
-1,4.289289,2.627957,8.153398,6.574236,-38.38271,0.2791748,48.65814,10.40313,LEFT_ACCELERATE
-1,4.915493,2.630864,7.837425,6.599995,-39.22444,0.2791646,47.46332,10.50127,LEFT_ACCELERATE
-1,5.804323,2.762967,7.527701,6.524903,-40.06834,0.2791624,46.21972,10.6022,LEFT_ACCELERATE
-1,8.440425,3.027538,7.061677,6.373068,-40.87929,0.2791622,44.98066,10.70162,ACCELERATE
-1,-1,3.469772,6.486314,6.117006,-41.70314,0.2791618,43.75342,10.80086,LEFT_ACCELERATE
-1,-1,3.989578,5.947328,5.718819,-42.52832,0.2791614,42.45892,10.90398,LEFT_ACCELERATE
-1,-1,4.360102,5.608089,5.264472,-43.19958,0.279179,41.13066,11.00411,LEFT_ACCELERATE
-1,9.544945,4.522818,5.52989,4.894423,-43.66329,0.2792047,39.70535,11.10511,LEFT_ACCELERATE
-1,7.578235,4.508669,5.872455,4.741346,-43.84753,0.2792144,38.31031,11.20002,LEFT_ACCELERATE
-1,6.310703,4.403092,6.696094,4.797719,-43.79138,0.279201,36.79604,11.30216,LEFT_ACCELERATE
-1,5.465112,4.194259,7.791531,5.039194,-43.55926,0.2791838,35.27829,11.4054,LEFT_ACCELERATE
-1,4.978214,3.939309,8.549785,5.325692,-43.29444,0.2791706,33.87253,11.50147,ACCELERATE
-1,4.804033,3.474177,8.289315,5.728201,-42.87178,0.2791643,29.42961,11.80181,ACCELERATE
-1,4.76989,3.447424,8.322641,5.754828,-42.84498,0.2791627,27.94168,11.90172,ACCELERATE
-1,4.730277,3.4189,8.364178,5.783358,-42.81637,0.2791593,26.46171,12.0011,ACCELERATE
-1,4.687777,3.388337,8.408792,5.813931,-42.78569,0.27916,24.94893,12.10268,ACCELERATE
-1,4.644486,3.357162,8.454197,5.845113,-42.75452,0.2791601,23.45937,12.2027,ACCELERATE
-1,4.858565,3.380359,8.101801,5.820829,-42.78242,0.2791599,20.46795,12.4036,ACCELERATE
-1,4.908854,3.415141,8.052931,5.786056,-42.81699,0.2791603,19.02128,12.50075,ACCELERATE
-1,4.955678,3.448015,8.007832,5.753168,-42.84943,0.2791595,17.49604,12.60317,ACCELERATE
-1,4.996957,3.476969,7.968035,5.724205,-42.87817,0.2791598,16.02118,12.7022,ACCELERATE
-1,5.036374,3.504573,7.929987,5.696594,-42.90567,0.2791596,14.51883,12.80308,ACCELERATE
-1,5.074184,3.531021,7.89346,5.670139,-42.93216,0.2791606,13.00398,12.90479,ACCELERATE
-1,5.110879,3.556669,7.857989,5.644487,-42.95763,0.2791599,11.50135,13.00569,ACCELERATE
-1,5.144553,3.580192,7.825428,5.620961,-42.98125,0.2791603,10.07815,13.10125,ACCELERATE
-1,5.179741,3.604764,7.79139,5.596385,-43.00583,0.2791603,8.573124,13.2023,ACCELERATE
-1,5.214494,3.629028,7.757764,5.572118,-43.0303,0.2791601,7.058682,13.30399,ACCELERATE
-1,5.249031,3.653135,7.724346,5.548009,-43.05432,0.2791596,5.559979,13.40462,ACCELERATE
-1,5.282034,3.67617,7.692405,5.524971,-43.07734,0.2791608,4.116087,13.50156,ACCELERATE
-1,5.317072,3.700624,7.658489,5.500515,-43.10162,0.2791605,2.587106,13.60423,ACCELERATE
-1,5.351489,3.724643,7.625174,5.476493,-43.12577,0.2791602,1.060517,13.70673,ACCELERATE
-1,5.384041,3.747362,7.59366,5.453773,-43.14819,0.2791603,-0.3600907,13.80211,ACCELERATE
-1,5.417577,3.770766,7.561192,5.430364,-43.17171,0.2791598,-1.852872,13.90234,ACCELERATE
-1,5.451244,3.794263,7.528594,5.406866,-43.19508,0.2791606,-3.338132,14.00207,ACCELERATE
-1,5.48455,3.817508,7.496346,5.383618,-43.21846,0.2791604,-4.82732,14.10206,ACCELERATE
-1,5.519275,3.841745,7.462718,5.359379,-43.24265,0.2791604,-6.36981,14.20563,ACCELERATE
-1,5.552365,3.864841,7.430672,5.33628,-43.26575,0.2791606,-7.844548,14.30465,ACCELERATE
-1,5.58469,3.887403,7.399366,5.313717,-43.28827,0.2791589,-9.283771,14.40128,ACCELERATE
-1,5.618019,3.910667,7.367086,5.290451,-43.31171,0.2791614,-10.78383,14.502,ACCELERATE
-1,5.652664,3.93485,7.333528,5.266265,-43.33588,0.2791595,-12.33129,14.6059,ACCELERATE
-1,5.684252,3.9569,7.302928,5.244212,-43.35803,0.2791616,-13.75215,14.7013,ACCELERATE
-1,5.602529,3.967536,7.410969,5.232476,-43.3662,0.279159,-15.25473,14.8022,LEFT_ACCELERATE
-1,5.363231,3.913941,7.73009,5.290786,-43.30816,0.2791611,-16.7533,14.90291,ACCELERATE
-1,5.274427,3.850733,7.802058,5.35412,-43.24534,0.2791601,-18.23405,15.00241,ACCELERATE
-1,5.198389,3.792178,7.77883,5.412659,-43.1869,0.2791606,-19.7303,15.10294,ACCELERATE
-1,5.210783,3.737963,7.65833,5.466859,-43.13266,0.2791599,-21.20358,15.20191,ACCELERATE
-1,5.403946,3.686091,7.450771,5.518723,-43.08034,0.2791607,-22.68381,15.30135,LEFT_ACCELERATE
-1,5.601973,3.634082,7.312716,5.567214,-43.0037,0.2791598,-24.16115,15.40069,LEFT_ACCELERATE
-1,5.560606,3.568099,7.344586,5.630137,-42.81946,0.2791642,-25.65208,15.50163,LEFT_ACCELERATE
-1,6.118855,3.544299,7.103631,5.656894,-42.59204,0.2791627,-27.13013,15.60204,LEFT_ACCELERATE
-1,6.56601,3.581684,6.962919,5.631276,-42.29972,0.2791649,-28.63354,15.70495,LEFT_ACCELERATE
-1,6.469403,3.568075,7.012327,5.637824,-41.88065,0.2791725,-30.02492,15.80266,LEFT_ACCELERATE
-1,7.569454,3.591938,6.802244,5.635836,-41.35747,0.2791672,-31.4579,15.90511,LEFT_ACCELERATE
-1,-1,3.691474,6.592629,5.563157,-40.80058,0.2791666,-32.82161,16.00407,LEFT_ACCELERATE
-1,8.702198,3.738834,6.60622,5.494327,-40.09197,0.2791861,-34.13622,16.10457,LEFT_ACCELERATE
-1,6.678089,3.673812,6.918794,5.525992,-39.16776,0.2792097,-35.33513,16.20661,LEFT_ACCELERATE
-1,5.286424,3.489908,7.541136,5.724319,-38.10684,0.2792177,-36.27806,16.30239,LEFT_ACCELERATE
-1,4.193836,3.187826,8.449924,6.110718,-36.83078,0.2792195,-37.04115,16.40286,LEFT_ACCELERATE
-1,3.266776,2.755937,9.578788,6.666921,-35.42738,0.2792096,-37.56364,16.50411,LEFT_ACCELERATE
-1,2.537703,2.232116,8.035916,7.246067,-34.02737,0.2791914,-37.87884,16.60089,LEFT_ACCELERATE
-1,1.930804,1.663667,6.633526,5.805339,-32.51255,0.2791765,-38.11388,16.70388,LEFT_ACCELERATE
-1,1.540108,1.236485,6.459117,5.611756,-31.06911,0.279166,-38.34411,16.80205,ACCELERATE
-1,1.356243,0.9993698,6.477966,5.63089,-29.63086,0.279163,-38.60942,16.90025,ACCELERATE
-1,1.365028,0.9194073,6.490396,5.643804,-28.13724,0.2791606,-38.90903,17.00253,ACCELERATE
-1,1.615726,0.9868553,6.49755,5.651317,-26.65447,0.2791614,-39.22155,17.10427,ACCELERATE
-1,2.112094,1.179215,6.501839,5.655806,-25.21669,0.2791598,-39.53372,17.20304,ACCELERATE
-1,2.708166,1.473966,6.50393,5.658076,-23.79218,0.2791609,-39.84882,17.30099,ACCELERATE
-1,3.329017,1.811735,6.505869,5.660029,-22.32665,0.2791593,-40.17694,17.40182,ACCELERATE
-1,3.940349,2.144347,6.506459,5.660689,-20.89328,0.2791599,-40.50048,17.50047,ACCELERATE
-1,4.564199,2.483792,6.506865,5.661125,-19.43711,0.2791597,-40.83094,17.60071,ACCELERATE
-1,5.203915,2.831913,6.507051,5.661299,-17.94388,0.27916,-41.17096,17.70353,LEFT_ACCELERATE
-1,5.60009,3.141212,5.947145,5.074654,-16.5002,0.2791587,-41.47581,17.80261,LEFT_ACCELERATE
-1,6.035872,3.41573,5.78177,4.904728,-15.06844,0.2791612,-41.74778,17.90045,ACCELERATE
-1,6.572695,3.719645,5.782945,4.905612,-13.54377,0.27916,-42.04139,18.00469,ACCELERATE
-1,7.080578,4.006886,5.783926,4.906594,-12.09656,0.2791602,-42.32299,18.10367,ACCELERATE
-1,-1,-1,5.644014,4.764999,-10.63166,0.2791591,-42.60553,18.20383,LEFT_ACCELERATE
-1,-1,-1,4.141734,3.327438,-9.139523,0.2791653,-42.8176,18.30513,LEFT_ACCELERATE
-1,-1,-1,1.096409,0.8008782,-7.694919,0.2791854,-42.85419,18.40239,LEFT_ACCELERATE
-1,-1,-1,4.134326,3.327608,-6.181292,0.2792096,-42.6413,18.50542,LEFT_ACCELERATE
-1,9.335042,5.620208,4.398032,3.984297,-4.774507,0.2792023,-42.17678,18.60526,LEFT_ACCELERATE
-1,-1,6.348758,3.556001,3.458502,-3.472273,0.2791867,-41.55602,18.70231,LEFT_ACCELERATE
-1,-1,6.987178,2.851846,2.773632,-2.190334,0.279172,-40.85754,18.80037,LEFT_ACCELERATE
-1,-1,7.453156,2.302744,2.1163,-0.8681314,0.2791648,-40.153,18.90098,ACCELERATE
-1,-1,7.799853,1.862361,1.601301,0.4860612,0.2791614,-39.46466,19.00297,ACCELERATE
-1,-1,8.020484,1.587268,1.262254,1.786127,0.2791619,-38.82283,19.10031,ACCELERATE
-1,-1,8.146097,1.472471,1.069764,3.129755,0.27916,-38.17178,19.20055,LEFT_ACCELERATE
-1,9.936883,8.19935,1.507188,1.010187,4.496086,0.2791615,-37.48684,19.30319,LEFT_ACCELERATE
-1,9.835243,8.220827,1.5094,0.9866381,5.802711,0.2791699,-36.68662,19.40624,LEFT_ACCELERATE
-1,9.565445,8.222333,1.641998,0.9999045,6.981983,0.2791677,-35.83155,19.50408,LEFT_ACCELERATE
-1,9.018517,8.139238,2.294833,1.175529,8.195221,0.2791637,-34.9381,19.60524,LEFT_ACCELERATE
-1,8.577434,7.926399,3.332922,1.466467,9.346304,0.2791633,-34.03362,19.70359,LEFT_ACCELERATE
-1,8.314706,7.639147,4.082961,1.751484,10.43108,0.2791837,-32.97649,19.80552,LEFT_ACCELERATE
-1,8.332724,7.397218,3.902303,1.912566,11.31027,0.2792091,-31.79443,19.90481,LEFT_ACCELERATE
-1,8.653082,7.301139,3.347906,1.932852,11.9464,0.2792168,-30.48417,20.00308,LEFT_ACCELERATE
-1,9.267007,7.380536,2.733794,1.817611,12.33047,0.2792176,-29.053,20.1032,LEFT_ACCELERATE
-1,-1,7.623664,2.186698,1.58833,12.47022,0.2792015,-27.5727,20.2036,LEFT_ACCELERATE
-1,-1,7.933465,1.719373,1.294512,12.4438,0.2791854,-26.05309,20.30585,LEFT_ACCELERATE
-1,-1,8.148646,1.451843,1.056371,12.37027,0.2791706,-24.59793,20.40371,ACCELERATE
-1,-1,8.250016,1.343264,0.9479943,12.32623,0.2791633,-23.12366,20.50276,ACCELERATE
-1,-1,8.291159,1.319491,0.911329,12.31088,0.2791617,-21.59272,20.60556,ACCELERATE
-1,-1,8.288756,1.323523,0.9138029,12.31414,0.2791596,-20.09927,20.70583,ACCELERATE
-1,-1,8.275944,1.342396,0.9266557,12.32763,0.2791605,-18.6923,20.80029,ACCELERATE
-1,-1,8.254096,1.374267,0.9485315,12.34984,0.2791596,-17.15804,20.9033,ACCELERATE
-1,-1,8.228654,1.411255,0.9739892,12.37537,0.2791595,-15.71553,21.00016,ACCELERATE
-1,-1,8.198368,1.455218,1.004285,12.40615,0.27916,-14.16453,21.10431,ACCELERATE
-1,-1,8.166077,1.502053,1.036582,12.43838,0.2791592,-12.6503,21.20598,ACCELERATE
-1,-1,8.134693,1.547547,1.067968,12.47003,0.2791599,-11.22454,21.30172,ACCELERATE
-1,-1,8.100339,1.597331,1.102322,12.50468,0.2791597,-9.705721,21.40371,ACCELERATE
-1,-1,8.064675,1.649,1.137984,12.53988,0.2791596,-8.190815,21.50544,ACCELERATE
-1,-1,8.031132,1.697591,1.171527,12.57319,0.2791591,-6.773291,21.60063,ACCELERATE
-1,-1,7.780972,2.230332,1.449218,12.85431,0.2791603,-2.251948,21.90494,ACCELERATE
-1,-1,7.654901,2.424255,1.575269,12.98429,0.2791595,-0.8162624,22.00172,ACCELERATE
-1,9.829788,7.513276,2.64175,1.716809,13.12159,0.2791594,0.7571402,22.10775,ACCELERATE
-1,9.668118,7.38919,2.83237,1.84084,13.24203,0.2791602,2.172183,22.2031,ACCELERATE
-1,9.505225,7.264318,3.024253,1.96567,13.36715,0.2791596,3.666863,22.30379,ACCELERATE
-1,9.343614,7.140522,3.214518,2.089434,13.49154,0.2791594,5.170368,22.40508,ACCELERATE
-1,9.186991,7.020612,3.398833,2.209319,13.60949,0.2791593,6.607376,22.50188,ACCELERATE
-1,9.030067,6.900516,3.58345,2.329395,13.72927,0.2791598,8.074427,22.60069,ACCELERATE
-1,8.868073,6.776567,3.773997,2.453325,13.85237,0.2791596,9.588074,22.70264,ACCELERATE
-1,8.713681,6.65846,3.955571,2.571417,13.97076,0.2791597,11.04742,22.80094,ACCELERATE
-1,8.551435,6.534358,4.14636,2.695504,14.09401,0.2791595,12.56962,22.90347,ACCELERATE
-1,8.403281,6.421046,4.32056,2.808802,14.21071,0.2791598,14.01279,23.00067,ACCELERATE
-1,8.242692,6.298234,4.509363,2.931601,14.33117,0.2791599,15.50391,23.1011,ACCELERATE
-1,8.080482,6.174188,4.700058,3.055634,14.45301,0.2791592,17.01308,23.20274,ACCELERATE
-1,7.918395,6.05024,4.890597,3.179569,14.57709,0.2791601,18.55089,23.30632,ACCELERATE
-1,7.76359,5.931868,5.07256,3.297929,14.69533,0.2791594,20.01698,23.40507,ACCELERATE
-1,4.8034,4.465745,-1,5.179349,16.37373,0.288411,27.25415,23.907,ACCELERATE
-1,4.289361,3.973426,-1,5.65863,16.83435,0.2848817,28.64476,24.00575,LEFT_ACCELERATE
-1,3.967122,3.524583,-1,5.97314,17.20743,0.2800778,30.00124,24.10029,LEFT_ACCELERATE
-1,3.952926,3.201345,-1,6.095298,17.43981,0.2797295,31.49895,24.20238,LEFT_ACCELERATE
-1,4.517866,3.16606,8.580847,6.034308,17.42474,0.2791979,32.9972,24.30341,LEFT_ACCELERATE
-1,5.910379,3.500206,7.052703,5.852905,17.12409,0.2792811,34.45563,24.40393,LEFT_ACCELERATE
-1,5.44978,4.514547,-1,4.750963,15.91715,0.2792035,40.24741,24.80546,LEFT_ACCELERATE
9.468819,4.709723,4.307226,-1,5.249235,16.01045,0.2791486,41.65693,24.90045,LEFT_ACCELERATE
8.935356,4.345512,3.955617,-1,5.596707,16.01487,0.2791666,43.16229,25.00169,LEFT_ACCELERATE
9.309492,4.224436,3.662256,-1,5.732516,15.80282,0.2791935,44.68905,25.10551,LEFT_ACCELERATE
-1,4.38512,3.557035,-1,5.688692,15.36214,0.2792139,46.03259,25.20086,LEFT_ACCELERATE
-1,4.828441,3.644893,-1,5.555405,14.64889,0.2792176,47.32161,25.30033,LEFT_ACCELERATE
-1,5.655468,3.96202,7.903541,5.314068,13.63114,0.2792187,48.52468,25.4069,LEFT_ACCELERATE
-1,6.590826,4.423604,6.436445,4.973574,12.50186,0.2792042,49.46042,25.50605,LEFT_ACCELERATE
-1,7.363778,4.929984,5.583653,4.512877,11.29724,0.2791879,50.24129,25.60276,LEFT_ACCELERATE
-1,7.700003,5.351226,5.152793,4.008478,9.993275,0.2791719,51.00305,25.7042,LEFT_ACCELERATE
-1,7.575016,5.61064,5.228231,3.636175,8.734904,0.2791648,51.76521,25.80299,ACCELERATE
-1,7.298621,5.72084,5.722287,3.480703,7.458446,0.2791617,52.57742,25.90458,ACCELERATE
-1,6.919322,5.715518,6.875965,3.513183,6.239283,0.2791605,53.37642,26.00245,ACCELERATE
